,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,well_id,stadsdeel,buurt_code,well_type,well_neighbourhood,well_address,well_longitude,well_latitude,postal_code
5369,5369,5369,5369,52934,N,N61c,Point,61c - Vogelbuurt Noord,"Vogelkade t/o nr. 19, Amsterdam",4.927404373884201,52.38668162888296,
5370,5370,5370,5370,52936,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Volendammerweg t/o 40, Amsterdam",4.950964900000002,52.39029910000001,
5371,5371,5371,5371,52938,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Volendammerweg t/o 49 Watergangseweg, Amsterdam",4.9516959,52.3907827,
5372,5372,5372,5372,52942,N,N70c,Point,70c - Banne Noordwest,"Voordek t/o 33, Amsterdam",4.9158121,52.4116561,
5373,5373,5373,5373,52946,N,N63a,Point,63a - Blauwe Zand,"Voornestraat t/o 9, Amsterdam",4.929803609848022,52.39247101786114,
5374,5374,5374,5374,52950,N,N68e,Point,68e - Markengouw Zuid,"Waalenburgsingel t/o 200, Amsterdam",4.962065219879151,52.39326527572346,
5375,5375,5375,5375,52952,N,N68e,Point,68e - Markengouw Zuid,"Waalenburgsingel sch t/o 119, Amsterdam",4.963502883911134,52.39166610620785,
5376,5376,5376,5376,52954,N,N63a,Point,63a - Blauwe Zand,"Waddendijk /Waddenweg, Amsterdam",4.9281182,52.394208,
5377,5377,5377,5377,52956,N,N63a,Point,63a - Blauwe Zand,"Waddendijk nr. 37 t.o. Walcherenstraat, Amsterdam",4.9291165999999995,52.3939577,
5378,5378,5378,5378,52958,N,N63a,Point,63a - Blauwe Zand,"Waddendijk t.o. 60, Amsterdam",4.931189099999999,52.3934485,
5379,5379,5379,5379,52962,N,N63a,Point,63a - Blauwe Zand,"Waddendijk/Tiengemetenstraat 16, Amsterdam",4.933063099999999,52.3928202,
5380,5380,5380,5380,52972,N,N67a,Point,67a - Kadoelen,"Walvisvaart 65 / Industrie, Amsterdam",4.9007561,52.4192982,
5381,5381,5381,5381,52974,N,N69l,Point,69l - De Kleine Wereld,"Warnsborn naast nr. 2, Amsterdam",4.942549467086793,52.40179047379565,
5382,5382,5382,5382,52976,N,N69l,Point,69l - De Kleine Wereld,"Warnsborn t.o. nrs. 36 t/m 130, Amsterdam",4.943949580192567,52.40133880563958,
5383,5383,5383,5383,52978,N,N62a,Point,62a - Tuindorp Nieuwendam West,"Watergangseweg t/o 1 Medemblikstr, Amsterdam",4.940013773739339,52.39452742477108,
5384,5384,5384,5384,52980,N,N62a,Point,62a - Tuindorp Nieuwendam West,"Watergangseweg t/o 12 Andijkstr, Amsterdam",4.942025900000001,52.3940013,
5385,5385,5385,5385,52982,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Watergangseweg t/o 24 Schermerstr, Amsterdam",4.9438504,52.3934598,
5386,5386,5386,5386,52984,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Watergangseweg t/o 33 Zwaagstr, Amsterdam",4.9451373,52.393078,
5387,5387,5387,5387,52986,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Watergangseweg t/o 43 Avenhornstr, Amsterdam",4.9468971,52.3924276,
5388,5388,5388,5388,52988,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Watergangseweg t/o 47 Wijdenesserstr, Amsterdam",4.948269799999999,52.3920081,
5389,5389,5389,5389,52990,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Watergangseweg t/o 51 Blokkerstr, Amsterdam",4.949609,52.391628000000004,
5390,5390,5390,5390,52992,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Watergangseweg t/o 53 Venhuizenstr, Amsterdam",4.950267,52.3914311,
5391,5391,5391,5391,52994,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Watergangseweg t/o 55 Westwoudstr, Amsterdam",4.950924099999999,52.3912422,
5392,5392,5392,5392,52996,N,N68c,Point,68c - Werengouw Midden,"Waterlandplein / t/o de Action, Amsterdam",4.955003700000002,52.3920217,
5393,5393,5393,5393,52998,N,N68c,Point,68c - Werengouw Midden,"Waterlandplein 16-272 / Werengouw, Amsterdam",4.9537881,52.392418,
5394,5394,5394,5394,53000,N,N65a,Point,65a - Tuindorp Oostzaan West,"Watermanstr/Dolfijnstr, Amsterdam",4.880780875682832,52.41655224001586,
5395,5395,5395,5395,53002,N,N60c,Point,60c - Bloemenbuurt Noord,"Wederikpad t/o nr 1, Amsterdam",4.913896,52.4004657,
5396,5396,5396,5396,53004,N,N60c,Point,60c - Bloemenbuurt Noord,"Weegbreestr naast 21, Amsterdam",4.9137519,52.39816,
5397,5397,5397,5397,53006,N,N68f,Point,68f - Werengouw Zuid,"Werengouw schuin t/o nr. 77, Amsterdam",4.9546515,52.391175,
5398,5398,5398,5398,53008,N,N68f,Point,68f - Werengouw Zuid,"Werengouw schuin t/o nr. 48-58, Amsterdam",4.955500513315202,52.39017491436344,
5399,5399,5399,5399,53010,N,N68e,Point,68e - Markengouw Zuid,"Westerduinst/Waalenburgsingel, Amsterdam",4.962636530399323,52.392487795222884,
5400,5400,5400,5400,53012,N,N68e,Point,68e - Markengouw Zuid,"Westerduinstr t/o 62, Amsterdam",4.961594492197038,52.392374036401065,
5401,5401,5401,5401,53016,N,N68d,Point,68d - Markengouw Midden,"Wieringerwaardstraat 345, Amsterdam",4.9576269,52.3956625,
5402,5402,5402,5402,53018,N,N68d,Point,68d - Markengouw Midden,"Wieringerwaardstraat t/o 313, Amsterdam",4.9561535,52.3952481,
5403,5403,5403,5403,53020,N,N68d,Point,68d - Markengouw Midden,"Wieringerwaardstraat t/o 375, Amsterdam",4.959192574024201,52.3960919157228,
5404,5404,5404,5404,53022,N,N68d,Point,68d - Markengouw Midden,"Wildrijkstr t/o 17, Amsterdam",4.955501854419709,52.397623823302574,
5405,5405,5405,5405,53024,N,N60b,Point,60b - Bloemenbuurt Zuid,"Wingerdweg hk Azaleastr naast 147, Amsterdam",4.9177387,52.39526729999999,
5406,5406,5406,5406,53026,N,N60a,Point,60a - Van der Pekbuurt,"Wingerdweg t/o 10a en 24g, Amsterdam",4.9143265,52.389239,
5407,5407,5407,5407,53028,N,N60c,Point,60c - Bloemenbuurt Noord,"Wingerdweg t/o 241, Amsterdam",4.9182443,52.3963435,
5408,5408,5408,5408,53030,N,N60c,Point,60c - Bloemenbuurt Noord,"Wingerdweg t/o 335, Amsterdam",4.917747299999999,52.397641899999996,
5409,5409,5409,5409,53032,N,N60b,Point,60b - Bloemenbuurt Zuid,"Wingerdweg t/o 98, Amsterdam",4.917314599999999,52.3930343,
5410,5410,5410,5410,53034,N,N60b,Point,60b - Bloemenbuurt Zuid,"Wingerdweg t/o nr. 123-125, Amsterdam",4.9177794000000015,52.394019,
5411,5411,5411,5411,53036,N,N60b,Point,60b - Bloemenbuurt Zuid,"Wingerdweg t/o nr. 75, Amsterdam",4.917079900000001,52.3919482,
5412,5412,5412,5412,53042,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Wognumerstr t/o 34, Amsterdam",4.947836799999998,52.3882407,
5413,5413,5413,5413,53044,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Wognumerstr t/o 66, Amsterdam",4.9464952,52.389424,
5414,5414,5414,5414,53046,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Wognumerstr t/o 78 Beemsterstr, Amsterdam",4.9455827,52.389694,
5415,5415,5415,5415,53048,N,N61d,Point,61c - Vogelbuurt Noord,"Zamenhofstraat t/o nr 54, Amsterdam",4.9276482,52.38831070000001,
5416,5416,5416,5416,53050,N,N61d,Point,61c - Vogelbuurt Noord,"Zamenhofstraat t/o nr 82, Amsterdam",4.929240900000001,52.3876957,
5417,5417,5417,5417,53052,N,N68c,Point,68c - Werengouw Midden,"Zandvoorstraat hoek IJdoornlaan, Amsterdam",4.9552175402641305,52.39423260602485,
5418,5418,5418,5418,53060,N,N69l,Point,69l - De Kleine Wereld,"Zilverberg t.o. nrs. 116 t/m 210, Amsterdam",4.943161010742188,52.400694024970505,
5419,5419,5419,5419,53062,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Zonneplein t/o nr. 20, Amsterdam",4.891051,52.4129511,
5420,5420,5420,5420,53064,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Zonneplein t/o nr. 17, Amsterdam",4.8905932,52.41316120000001,
5421,5421,5421,5421,53066,N,N68f,Point,68f - Werengouw Zuid,"Zuiderzeepark schuin t/o nr. 82, Amsterdam",4.9569422006607065,52.387870097238114,
5422,5422,5422,5422,53068,N,N68f,Point,68f - Werengouw Zuid,"Zuiderzeepark schuin t/o nrs. 2 t/m 54, Amsterdam",4.959104279200346,52.38868517507826,
5423,5423,5423,5423,53070,N,N68f,Point,68f - Werengouw Zuid,"Zuiderzeepark t/o nr. 77, Amsterdam",4.954776,52.3872789,
5424,5424,5424,5424,53072,N,N69j,Point,69j - Buikslotermeerplein,"Zuidgorsstr/Weeversweg TH., Amsterdam",4.9448132000000005,52.398723600000004,
5425,5425,5425,5425,53076,N,N61b,Point,61b - Vogelbuurt Zuid,"Zwanenplein hk Putterstraat, Amsterdam",4.9183401,52.3867989,
5426,5426,5426,5426,53078,N,N61b,Point,61b - Vogelbuurt Zuid,"Zwanenplein t/o nr. 79 , Amsterdam",4.9183209,52.38736160000001,
5427,5427,5427,5427,53080,N,N60a,Point,60a - Van der Pekbuurt,"Mosveld t/o 11, Amsterdam",4.9150167,52.3902958,
5428,5428,5428,5428,53082,N,N71c,Point,71c - Papaverweg e.o.,"Monnikskapstraat 36, Amsterdam",4.9044766,52.398576,
5429,5429,5429,5429,53084,N,N71c,Point,71c - Papaverweg e.o.,"Johan van Hasseltkade 306, Amsterdam",4.9049429,52.395396500000004,
5430,5430,5430,5430,53086,N,N71f,Point,71f - NDSM terrein,"ms. Oslofjordweg 711, Amsterdam",4.8888472,52.40485870000001,
5431,5431,5431,5431,53088,N,N68e,Point,68e - Markengouw Zuid,"Markengouw t/o 139-141, Amsterdam",4.9606744,52.3928292,
5432,5432,5432,5432,53090,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 574, Amsterdam",4.9170855000000016,52.4059561,
5433,5433,5433,5433,53092,N,N60a,Point,60a - Van der Pekbuurt,"Gentiaanstraat 1, Amsterdam",4.9119250999999995,52.390889,
5434,5434,5434,5434,53094,N,N71c,Point,71c - Papaverweg e.o.,"Monnikskapstraat 36, Amsterdam",4.9045034,52.398566100000004,
5435,5435,5435,5435,53096,N,N71c,Point,71c - Papaverweg e.o.,"Johan van Hasseltkade 306, Amsterdam",4.9049154,52.3954067,
5436,5436,5436,5436,53098,N,N71c,Point,71c - Papaverweg e.o.,"Hulstweg 11, Amsterdam",4.908179640769959,52.39675067523239,
5437,5437,5437,5437,53100,N,N60a,Point,60a - Van der Pekbuurt,"Mosveld t/o 11, Amsterdam",4.9150472,52.390284,
5438,5438,5438,5438,53102,N,N71f,Point,71f - NDSM terrein,"ms. Oslofjordweg 711, Amsterdam",4.8888233,52.4048704,
5439,5439,5439,5439,53104,N,N71c,Point,71c - Papaverweg e.o.,"Hulstweg 11, Amsterdam",4.908117949962617,52.3966942105169,
5440,5440,5440,5440,53106,N,N70b,Point,70b - Banne Zuidoost,"Galjoenstraat 4, Amsterdam",4.9159932,52.404095299999994,
5441,5441,5441,5441,53108,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 574, Amsterdam",4.9171061,52.405972999999996,
5442,5442,5442,5442,53110,N,N60a,Point,60a - Van der Pekbuurt,"Mosveld t/o 11, Amsterdam",4.9149862,52.39030770000001,
5443,5443,5443,5443,53112,N,N60a,Point,60a - Van der Pekbuurt,"Mosveld t/o 35, Amsterdam",4.9137666,52.3907787,
5444,5444,5444,5444,53114,N,N68c,Point,68c - Werengouw Midden,"Duinlustpad 2, Amsterdam",4.9517360329628,52.396215485026076,
5445,5445,5445,5445,53116,N,N68e,Point,68e - Markengouw Zuid,"Markengouw t/o 139-141, Amsterdam",4.9606885,52.392809899999996,
5446,5446,5446,5446,53118,N,N60a,Point,60a - Van der Pekbuurt,"Gentiaanstraat 1, Amsterdam",4.9118574,52.3908717,
5447,5447,5447,5447,53120,N,N60a,Point,60a - Van der Pekbuurt,"Gentiaanstraat 1, Amsterdam",4.9118928,52.390880700000004,
5448,5448,5448,5448,53122,N,N71c,Point,71c - Papaverweg e.o.,"Monnikskapstraat 36, Amsterdam",4.9045307000000005,52.3985557,
5449,5449,5449,5449,53124,N,N71c,Point,71c - Papaverweg e.o.,"Johan van Hasseltkade 306, Amsterdam",4.904888,52.3954171,
5450,5450,5450,5450,53126,N,N68e,Point,68e - Markengouw Zuid,"Markengouw t/o 139-141, Amsterdam",4.960702099999999,52.392790500000004,
5451,5451,5451,5451,53128,N,N71f,Point,71f - NDSM terrein,"NDSM-straat 1, Amsterdam",4.888349,52.4043385,
5452,5452,5452,5452,53130,N,N71f,Point,71f - NDSM terrein,"NDSM-straat 1, Amsterdam",4.8883749000000005,52.4043265,
5453,5453,5453,5453,53132,N,N71f,Point,71f - NDSM terrein,"NDSM-straat 1, Amsterdam",4.8884,52.4043146,
5454,5454,5454,5454,53134,N,N71f,Point,71f - NDSM terrein,"ms. Oslofjordweg 711, Amsterdam",4.8887730000000005,52.4048948,
5455,5455,5455,5455,53136,N,N71f,Point,71f - NDSM terrein,"ms. Oslofjordweg 711, Amsterdam",4.8887981,52.4048821,
5456,5456,5456,5456,53162,N,N66d,Point,66d - Twiske West,"A.Loosjesstr/tuincentrum bij brug, Amsterdam",4.897941,52.41984160000001,
5457,5457,5457,5457,53164,N,N61c,Point,61c - Vogelbuurt Noord,"Adelaarsweg / Kalkoenstr, Amsterdam",4.921896599999998,52.3896439,
5458,5458,5458,5458,53166,N,N61b,Point,61b - Vogelbuurt Zuid,"Adelaarsweg t/o 105, Amsterdam",4.9193522000000005,52.3884608,
5459,5459,5459,5459,53170,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Aldebaranplein t/o 17, Amsterdam",4.8915899000000005,52.4114145,
5460,5460,5460,5460,53172,N,N69m,Point,69m - Buikslotermeer Noord,"Amerbos t/o 499, Amsterdam",4.941074252128602,52.404701658677645,
5461,5461,5461,5461,53174,N,N60c,Point,60c - Bloemenbuurt Noord,"Azaleastr 45 Kamperfoelieweg, Amsterdam",4.9145822,52.3960311,
5462,5462,5462,5462,53176,N,N70a,Point,70a - Banne Zuidwest,"Bannebuikslootl.194/Statenjachtstr, Amsterdam",4.9131102,52.407257200000004,
5463,5463,5463,5463,53178,N,N69k,Point,69k - Plan van Gool,"Benedenlangs 76-114 Flat D, Amsterdam",4.934955462813378,52.39753790040698,
5464,5464,5464,5464,53180,N,N70b,Point,70b - Banne Zuidoost,"Bezaanjachtplein t/o 164-192, Amsterdam",4.9152954000000015,52.4080339,
5465,5465,5465,5465,53182,N,N65d,Point,65d - De Bongerd,"Boomgaardlaan/Annabellaweg, Amsterdam",4.9005874,52.4052139,
5466,5466,5466,5466,53192,N,N74a,Point,74a - Nintemanterrein,"Buikslotermeerdijk/Nieuwe Purmerweg. 4, Amsterdam",4.9231904,52.3984583,
5467,5467,5467,5467,53196,N,N66c,Point,66c - Walvisbuurt,"Butskopweg 19, Amsterdam",4.887596,52.4238686,
5468,5468,5468,5468,53200,N,N67a,Point,67a - Kadoelen,"Cosmariumstr/Halteriastr 27, Amsterdam",4.899546099999999,52.420513899999996,
5469,5469,5469,5469,53202,N,N68c,Point,68c - Werengouw Midden,"De Egmondenstr 113, Amsterdam",4.947439134120941,52.394640155082776,
5470,5470,5470,5470,53204,N,N68d,Point,68d - Markengouw Midden,"Den Burgstr nst 1, Amsterdam",4.9599487,52.394024200000004,
5471,5471,5471,5471,53206,N,N65a,Point,65a - Tuindorp Oostzaan West,"Dierenriem t/o 47/Schorpioenstr, Amsterdam",4.880579710006715,52.417737859178594,
5472,5472,5472,5472,53208,N,N70f,Point,70f - Marjoleinterrein,"Dillestraat t/o 13, Amsterdam",4.9117527999999995,52.4017409,
5473,5473,5473,5473,53210,N,N60a,Point,60a - Van der Pekbuurt,"Distelkade /Ranonkelkade, Amsterdam",4.9085133,52.3926439,
5474,5474,5474,5474,53212,N,N60a,Point,60a - Van der Pekbuurt,"Distelweg hoek Distelplein, Amsterdam",4.908878356218339,52.391023230281604,
5475,5475,5475,5475,53214,N,N69k,Point,69k - Plan van Gool,"Eind flat C Benedenlangs 77-147, Amsterdam",4.932317845523358,52.39625926612006,
5476,5476,5476,5476,53216,N,N74b,Point,74b - Elzenhagen Zuid,"Elzenhagensingel/Termini, Amsterdam",4.930656,52.4024342,
5477,5477,5477,5477,53218,N,N69k,Point,69k - Plan van Gool,"Flat G Het laagt 220-24, Amsterdam",4.938706867396832,52.39636728657735,
5478,5478,5478,5478,53220,N,N60c,Point,60c - Bloemenbuurt Noord,"Floraweg schuin t/o 133, Amsterdam",4.9149394,52.399957,
5479,5479,5479,5479,53224,N,N61a,Point,61a - IJplein e.o.,"Gedempte Insteekhaven hk Gieterij, Amsterdam",4.9138912,52.381944299999994,
5480,5480,5480,5480,53226,N,N60a,Point,60a - Van der Pekbuurt,"Gentiaanplein t/o nr. 9, Amsterdam",4.9132818,52.3901466,
5481,5481,5481,5481,53228,N,N68c,Point,68c - Werengouw Midden,"Groetstr /Katrijpstr t/o 290, Amsterdam",4.9524432,52.3936734,
5482,5482,5482,5482,53230,N,N68c,Point,68c - Werengouw Midden,"Groetstr t/o 90, Amsterdam",4.949997961521149,52.39301812024925,
5483,5483,5483,5483,53234,N,N62a,Point,62a - Tuindorp Nieuwendam West,"Grote Diestraat 16, Amsterdam",4.9367482,52.3931489,
5484,5484,5484,5484,53236,N,N60b,Point,60b - Bloemenbuurt Zuid,"Heggerankweg t/o nr.53-55, Amsterdam",4.912979453802111,52.39621957671895,
5485,5485,5485,5485,53238,N,N60a,Point,60a - Van der Pekbuurt,"Heimansweg bij v/d Pekstr 70, Amsterdam",4.9102193,52.3888761,
5486,5486,5486,5486,53240,N,N61a,Point,61a - IJplein e.o.,"Het Dok t/o nr. 12 bij anker, Amsterdam",4.9170119,52.3826055,
5487,5487,5487,5487,53242,N,N69k,Point,69k - Plan van Gool,"Het laagt 148-158, Amsterdam",4.9368537962436685,52.395825954128036,
5488,5488,5488,5488,53244,N,N69l,Point,69l - De Kleine Wereld,"Hildsven schuin t/o nrs. 2 t/m 78, Amsterdam",4.940280318260194,52.39982993863948,
5489,5489,5489,5489,53246,N,N69l,Point,69l - De Kleine Wereld,"Houdringe t.o. hsnr. 1, Amsterdam",4.945475757122041,52.40078403299018,
5490,5490,5490,5490,53250,N,N60b,Point,60b - Bloemenbuurt Zuid,"Hortensiastr t/o 20, Amsterdam",4.91469,52.3943789,
5491,5491,5491,5491,53252,N,N68c,Point,68c - Werengouw Midden,"IJdoornlaan 261 A3/ Waterlandplein, Amsterdam",4.9562622,52.3931027,
5492,5492,5492,5492,53254,N,N68d,Point,68d - Markengouw Midden,"IJdoornlaan 54, Amsterdam",4.9552137,52.3955475,
5493,5493,5493,5493,53256,N,N68c,Point,68c - Werengouw Midden,"IJdoornlaan sch t./o 347, Amsterdam",4.952353611588479,52.39679404663146,
5494,5494,5494,5494,53258,N,N70b,Point,70b - Banne Zuidoost,"IJdoornlaan t/o 1623, Amsterdam",4.9163694000000016,52.4084981,
5495,5495,5495,5495,53260,N,N61a,Point,61a - IJplein e.o.,"IJplein naast nr. 230, Amsterdam",4.9119835,52.3829222,
5496,5496,5496,5496,53262,N,N61a,Point,61a - IJplein e.o.,"IJplein t/o 28 basketbalveld, Amsterdam",4.910191,52.3827789,
5497,5497,5497,5497,53264,N,N69m,Point,69m - Buikslotermeer Noord,"J. Drijverweg sch t/o 62/Elpermeer, Amsterdam",4.945564940571786,52.40246919469424,
5498,5498,5498,5498,53266,N,N69m,Point,69m - Buikslotermeer Noord,"J.H. van Heekweg schuin naast nr. 44, Amsterdam",4.949411898851395,52.40117965697211,
5499,5499,5499,5499,53268,N,N68a,Point,68a - Baanakkerspark Noord,"Jisperveldstraat/v Heekpad, Amsterdam",4.951467812061312,52.399216230684154,
5500,5500,5500,5500,53270,N,N68b,Point,68b - Baanakkerspark Zuid,"Jisperveldstraat/IJdoornlaan bij parkflat 2, Amsterdam",4.9501240253448495,52.397281767354066,
5501,5501,5501,5501,53272,N,N68c,Point,68c - Werengouw Midden,"Kennemerduinstraat hoek IJdoornlaan, Amsterdam",4.9544125,52.3953006,
5502,5502,5502,5502,53274,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Kleine Zonneplein t/o 18, Amsterdam",4.892504811286927,52.41435514086686,
5503,5503,5503,5503,53276,N,N65c,Point,65c - Terrasdorp,"Klinkerweg/Meteorenweg, Amsterdam",4.8933266,52.4078736,
5504,5504,5504,5504,53278,N,N70a,Point,70a - Banne Zuidwest,"Klipperstr t/o 48-142, Amsterdam",4.913015663623812,52.404318952745,
5505,5505,5505,5505,53280,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Kometensingel  t/o 383, Amsterdam",4.881206005811691,52.41320337874436,
5506,5506,5506,5506,53282,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Kometensingel t/o 17, Amsterdam",4.89361859858036,52.41332567309594,
5507,5507,5507,5507,53288,N,N61b,Point,61b - Vogelbuurt Zuid,"Kraaienplein, Amsterdam",4.914803099999999,52.386348999999996,
5508,5508,5508,5508,53290,N,N65c,Point,65c - Terrasdorp,"Krasseurstraat t/o 165-175, Amsterdam",4.896883517503738,52.40541347060958,
5509,5509,5509,5509,53292,N,N66d,Point,66d - Twiske West,"Lange Vonder t/o 108, Amsterdam",4.8956668,52.4239145,
5510,5510,5510,5510,53294,N,N66d,Point,66d - Twiske West,"lange Vonder/Sandwijk, Amsterdam",4.8956447,52.4216102,
5511,5511,5511,5511,53302,N,N70b,Point,70b - Banne Zuidoost,"Lucien Gaudinstr t/o 64, Amsterdam",4.917436299999999,52.405088899999996,
5512,5512,5512,5512,53304,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Maanstr tussen 43 en 45, Amsterdam",4.8883944,52.413425399999994,
5513,5513,5513,5513,53306,N,N65c,Point,65c - Terrasdorp,"Mandarijnenstr sch t/o 14, Amsterdam",4.89549681544304,52.40993198123372,
5514,5514,5514,5514,53308,N,N68e,Point,68e - Markengouw Zuid,"Markengouw t/o nr. 1, Amsterdam",4.961965978145599,52.39101627358444,
5515,5515,5515,5515,53310,N,N61a,Point,61a - IJplein e.o.,"Meeuwenlaan Dirk v/d Broek, Amsterdam",4.9184598,52.385076399999996,
5516,5516,5516,5516,53312,N,N61a,Point,61a - IJplein e.o.,"Meeuwenlaan Dirk v/d Broek, Amsterdam",4.9184832,52.3850792,
5517,5517,5517,5517,53314,N,N60a,Point,60a - Van der Pekbuurt,"Meidoornplein t/o nr.53-55, Amsterdam",4.9117739,52.3881618,
5518,5518,5518,5518,53316,N,N60a,Point,60a - Van der Pekbuurt,"Meidoornweg naast 36, Amsterdam",4.911147505044938,52.387204657121885,
5519,5519,5519,5519,53318,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Mercuriusplein schuin t.o. nr. 11,Amsterdam",4.8837693,52.414712,
5520,5520,5520,5520,53320,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"MeteorenSingel sch t.o. Vegastraat nr. 2, Amsterdam",4.891226738691331,52.409234149865554,
5521,5521,5521,5521,53322,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Meteorenweg hoek Nieuwe Maanstraat, Amsterdam",4.8867115,52.4120811,
5522,5522,5522,5522,53324,N,N65b,Point,65b - Tuindorp Oostzaan Oost,"Meteorenweg 83, Amsterdam",4.8887808,52.4113269,
5523,5523,5523,5523,53326,N,N65a,Point,65a - Tuindorp Oostzaan West,"Noorderkroonstraat 11, Amsterdam",4.8790654,52.4157485,
5524,5524,5524,5524,53328,N,N65d,Point,65d - De Bongerd,"Moestuinlaan 3, Amsterdam",4.9005549,52.408199100000004,
5525,5525,5525,5525,53330,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Monnikendammerplantsoen t/o 5, Amsterdam",4.950241,52.388161,
5526,5526,5526,5526,53332,N,N60b,Point,60b - Bloemenbuurt Zuid,"Mosveld/Mosplein, Amsterdam",4.9132022000000015,52.39206470000001,
5527,5527,5527,5527,53334,N,N67a,Point,67a - Kadoelen,"Nathan F Israelstr sch acht.Stentorstr 78, Amsterdam",4.903642,52.4197502,
5528,5528,5528,5528,53336,N,N65c,Point,65c - Terrasdorp,"Nageljongenstr 150 ach winkel, Amsterdam",4.898172318935393,52.4054748331694,
5529,5529,5529,5529,53338,N,N62a,Point,62a - Tuindorp Nieuwendam West,"Nieuwendammerstraat 15, Amsterdam",4.9414553,52.391807899999996,
5530,5530,5530,5530,53348,N,N66g,Point,66g - Circus/Kermisbuurt,"Platenwagenweg t/o 1, Amsterdam",4.886139258742333,52.41688801190704,
5531,5531,5531,5531,53350,N,N65c,Point,65c - Terrasdorp,"Pomonastr sch acht 93, Amsterdam",4.898537099361421,52.41273137662871,
5532,5532,5532,5532,53352,N,N65c,Point,65c - Terrasdorp,"Pruimenstraat / Abrikozenstr, Amsterdam",4.898531064391137,52.4104592333685,
5533,5533,5533,5533,53354,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Purmerplein 1, Amsterdam",4.9434142,52.3916381,
5534,5534,5534,5534,53356,N,N62b,Point,62b - Tuindorp Nieuwendam Oost,"Purmerweg t/o 84, Amsterdam",4.9448735,52.3908086,
5535,5535,5535,5535,53358,N,N66g,Point,66g - Circus/Kermisbuurt,"Reizigersweg t/o 48-52, Amsterdam",4.8816190000000015,52.4193613,
5536,5536,5536,5536,53360,N,N66g,Point,66g - Circus/Kermisbuurt,"Reizigersweg/Stellingweg, Amsterdam",4.884913489222527,52.41861999804496,
5537,5537,5537,5537,53364,N,N74c,Point,74c - Elzenhagen Noord,"Scheurleerweg 27-29 wasknijper parkpl., Amsterdam",4.928738772869111,52.404490158321416,
5538,5538,5538,5538,53366,N,N74c,Point,74c - Elzenhagen Noord,"Scheurleerweg nst brug Jeugdland, Amsterdam",4.9315407,52.407212799999996,
5539,5539,5539,5539,53372,N,N68c,Point,68c - Werengouw Midden,"Schoorlstr naast 112, Amsterdam",4.945868700742722,52.395005145622775,
5540,5540,5540,5540,53374,N,N65a,Point,65a - Tuindorp Oostzaan West,"Schutterweg t/o nr 76, Amsterdam",4.87838163971901,52.418375029401815,
5541,5541,5541,5541,53378,N,N69j,Point,69j - Buikslotermeerplein,"Slufter 11   2e container, Amsterdam",4.942998737096786,52.39899038400801,
5542,5542,5542,5542,53380,N,N68f,Point,68f - Werengouw Zuid,"Spanderswoudstr sch t/o 1-13, Amsterdam",4.958186745643617,52.38990073255333,
5543,5543,5543,5543,53382,N,N61b,Point,61b - Vogelbuurt Zuid,"Spreeuwenpark t/o 7, Amsterdam",4.9132122,52.3838245,
5544,5544,5544,5544,53384,N,N70b,Point,70b - Banne Zuidoost,"Spyridon louiseweg t/o kerk, Amsterdam",4.9157822,52.4024266,
5545,5545,5545,5545,53388,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstr 4-178, Amsterdam",4.9192126,52.4064609,
5546,5546,5546,5546,53394,N,N66d,Point,66d - Twiske West,"Stenen Beer/Schelvishoofd, Amsterdam",4.8916441,52.424344399999995,
5547,5547,5547,5547,53396,N,N67a,Point,67a - Kadoelen,"Stentorstr t/o 12, Amsterdam",4.906584,52.4198263,
5548,5548,5548,5548,53400,N,N67b,Point,67b - Twiske Oost,"T Prinslaan/ A. de Haanstr, Amsterdam",4.9018583,52.421155,
